"student_id","term_number","term_name","course_id","credits","action"
"sjce46vpzo",3,"Fall 2020","BUS310",3,"add"
"f6m4766bkz",3,"Fall 2020","BUS301",3,"add"
"f6m4766bkz",3,"Fall 2020","BUS325",4,"add"
"yz0loj3j8f",3,"Fall 2020","BUS301",3,"add"
"yz0loj3j8f",3,"Fall 2020","BUS328",4,"add"
"yz0loj3j8f",3,"Fall 2020","BUS316",3,"add"
"mljtqopj2l",3,"Fall 2020","BUS301",3,"add"
"mljtqopj2l",3,"Fall 2020","BUS313",3,"add"
"mljtqopj2l",3,"Fall 2020","BUS305",3,"add"
"mljtqopj2l",3,"Fall 2020","BUS301",-3,"drop"
"o2hhui3ga6",3,"Fall 2020","BUS301",3,"add"
"o2hhui3ga6",3,"Fall 2020","BUS302",3,"add"
"o2hhui3ga6",3,"Fall 2020","BUS323",3,"add"
"o5kblq8knc",3,"Fall 2020","BUS301",3,"add"
"o5kblq8knc",3,"Fall 2020","BUS302",4,"add"
"o5kblq8knc",3,"Fall 2020","BUS321",3,"add"
"o5kblq8knc",3,"Fall 2020","BUS327",3,"add"
"o5kblq8knc",3,"Fall 2020","BUS302",-4,"drop"
"qhadbn0xbk",3,"Fall 2020","BUS301",4,"add"
"qhadbn0xbk",3,"Fall 2020","BUS303",3,"add"
"qhadbn0xbk",3,"Fall 2020","BUS317",3,"add"
"qhadbn0xbk",3,"Fall 2020","BUS314",3,"add"
"qhadbn0xbk",3,"Fall 2020","BUS314",-3,"drop"
"n8nxuf5j7u",3,"Fall 2020","BUS301",3,"add"
"n8nxuf5j7u",3,"Fall 2020","BUS307",3,"add"
"n8nxuf5j7u",3,"Fall 2020","BUS321",3,"add"
"n8nxuf5j7u",3,"Fall 2020","BUS318",3,"add"
"7skx3v70z4",3,"Fall 2020","BUS301",3,"add"
"7skx3v70z4",3,"Fall 2020","BUS330",3,"add"
"7skx3v70z4",3,"Fall 2020","BUS313",3,"add"
"f6stf7q3o6",3,"Fall 2020","BUS301",4,"add"
"f6stf7q3o6",3,"Fall 2020","BUS330",3,"add"
"f6stf7q3o6",3,"Fall 2020","BUS316",4,"add"
"f6stf7q3o6",3,"Fall 2020","BUS318",3,"add"
"nkjjsajeux",3,"Fall 2020","BUS301",3,"add"
"nkjjsajeux",3,"Fall 2020","BUS311",4,"add"
"nkjjsajeux",3,"Fall 2020","BUS319",3,"add"
"agob2i6ndy",3,"Fall 2020","BUS301",3,"add"
"agob2i6ndy",3,"Fall 2020","BUS320",3,"add"
"pp0nbqi1oc",3,"Fall 2020","BUS301",4,"add"
"pp0nbqi1oc",3,"Fall 2020","BUS304",3,"add"
"pp0nbqi1oc",3,"Fall 2020","BUS310",3,"add"
"pp0nbqi1oc",3,"Fall 2020","BUS307",3,"add"
"470du0sfsg",3,"Fall 2020","BUS301",3,"add"
"470du0sfsg",3,"Fall 2020","BUS315",3,"add"
"470du0sfsg",3,"Fall 2020","BUS329",3,"add"
"470du0sfsg",3,"Fall 2020","BUS309",4,"add"
"2aqtaq6bcy",3,"Fall 2020","BUS301",3,"add"
"2aqtaq6bcy",3,"Fall 2020","BUS324",3,"add"
"w6yrghsphz",3,"Fall 2020","BUS301",3,"add"
"w6yrghsphz",3,"Fall 2020","BUS321",3,"add"
"w6yrghsphz",3,"Fall 2020","BUS306",3,"add"
"8ssv2wyvl6",3,"Fall 2020","BUS301",3,"add"
"8ssv2wyvl6",3,"Fall 2020","BUS319",3,"add"
"8ssv2wyvl6",3,"Fall 2020","BUS311",3,"add"
"eeua8ozfdg",3,"Fall 2020","BUS301",3,"add"
"eeua8ozfdg",3,"Fall 2020","BUS320",3,"add"
"eeua8ozfdg",3,"Fall 2020","BUS309",4,"add"
"eeua8ozfdg",3,"Fall 2020","BUS309",-4,"drop"
"eeua8ozfdg",3,"Fall 2020","BUS301",-3,"drop"
"eeua8ozfdg",3,"Fall 2020","BUS320",-3,"drop"
"kndz29gjo0",3,"Fall 2020","BUS301",4,"add"
"kndz29gjo0",3,"Fall 2020","BUS309",3,"add"
"kndz29gjo0",3,"Fall 2020","BUS311",4,"add"
"kndz29gjo0",3,"Fall 2020","BUS311",-4,"drop"
"yzyfd9bkgn",3,"Fall 2020","BUS301",3,"add"
"yzyfd9bkgn",3,"Fall 2020","BUS306",3,"add"
"yzyfd9bkgn",3,"Fall 2020","BUS307",3,"add"
"yzyfd9bkgn",3,"Fall 2020","BUS301",-3,"drop"
"pzhk7oppm5",3,"Fall 2020","BUS301",3,"add"
"pzhk7oppm5",3,"Fall 2020","BUS311",3,"add"
"pzhk7oppm5",3,"Fall 2020","BUS310",4,"add"
"pzhk7oppm5",3,"Fall 2020","BUS310",-4,"drop"
"pzhk7oppm5",3,"Fall 2020","BUS301",-3,"drop"
"pzhk7oppm5",3,"Fall 2020","BUS311",-3,"drop"
"i4oa0mdjls",3,"Fall 2020","BUS301",3,"add"
"i4oa0mdjls",3,"Fall 2020","BUS330",3,"add"
"i4oa0mdjls",3,"Fall 2020","BUS318",3,"add"
"z1lr0t3cha",3,"Fall 2020","BUS301",3,"add"
"z1lr0t3cha",3,"Fall 2020","BUS320",3,"add"
"z1lr0t3cha",3,"Fall 2020","BUS325",3,"add"
"z1lr0t3cha",3,"Fall 2020","BUS322",3,"add"
"1us1gb14pq",3,"Fall 2020","BUS301",3,"add"
"1us1gb14pq",3,"Fall 2020","BUS319",3,"add"
"1us1gb14pq",3,"Fall 2020","BUS315",4,"add"
"1us1gb14pq",3,"Fall 2020","BUS315",-4,"drop"
"1us1gb14pq",3,"Fall 2020","BUS319",-3,"drop"
"1us1gb14pq",3,"Fall 2020","BUS301",-3,"drop"
"aavotv6goi",3,"Fall 2020","BUS301",4,"add"
"aavotv6goi",3,"Fall 2020","BUS315",3,"add"
"aavotv6goi",3,"Fall 2020","BUS320",4,"add"
"tcf4ru5o4b",3,"Fall 2020","BUS301",3,"add"
"tcf4ru5o4b",3,"Fall 2020","BUS313",3,"add"
"tcf4ru5o4b",3,"Fall 2020","BUS313",-3,"drop"
"tcf4ru5o4b",3,"Fall 2020","BUS301",-3,"drop"
"56ypn5mek5",3,"Fall 2020","BUS301",3,"add"
"56ypn5mek5",3,"Fall 2020","BUS322",3,"add"
"4xgsa7zgkz",3,"Fall 2020","BUS301",3,"add"
"4xgsa7zgkz",3,"Fall 2020","BUS303",4,"add"
"4xgsa7zgkz",3,"Fall 2020","BUS310",4,"add"
"4xgsa7zgkz",3,"Fall 2020","BUS308",3,"add"
"vh7u77ak90",3,"Fall 2020","BUS301",4,"add"
"vh7u77ak90",3,"Fall 2020","BUS313",3,"add"
"vh7u77ak90",3,"Fall 2020","BUS313",-3,"drop"
"vh7u77ak90",3,"Fall 2020","BUS301",-4,"drop"
"tweggftrif",3,"Fall 2020","BUS301",3,"add"
"tweggftrif",3,"Fall 2020","BUS327",3,"add"
"tweggftrif",3,"Fall 2020","BUS304",3,"add"
"tweggftrif",3,"Fall 2020","BUS308",3,"add"
"tweggftrif",3,"Fall 2020","BUS308",-3,"drop"
"1k3i8zl6u3",3,"Fall 2020","BUS301",3,"add"
"1k3i8zl6u3",3,"Fall 2020","BUS308",3,"add"
"1k3i8zl6u3",3,"Fall 2020","BUS320",3,"add"
"54tz6ui4wj",3,"Fall 2020","BUS301",3,"add"
"54tz6ui4wj",3,"Fall 2020","BUS319",4,"add"
"54tz6ui4wj",3,"Fall 2020","BUS303",3,"add"
"54tz6ui4wj",3,"Fall 2020","BUS305",3,"add"
"jjih6r6j3o",3,"Fall 2020","BUS301",3,"add"
"jjih6r6j3o",3,"Fall 2020","BUS324",3,"add"
"qqnkuk9ihk",3,"Fall 2020","BUS301",3,"add"
"qqnkuk9ihk",3,"Fall 2020","BUS327",3,"add"
"qqnkuk9ihk",3,"Fall 2020","BUS312",3,"add"
"cfe176hjb3",3,"Fall 2020","BUS301",3,"add"
"cfe176hjb3",3,"Fall 2020","BUS324",4,"add"
"cfe176hjb3",3,"Fall 2020","BUS324",-4,"drop"
"cfe176hjb3",3,"Fall 2020","BUS301",-3,"drop"
"eb3xhyjstp",3,"Fall 2020","BUS301",3,"add"
"eb3xhyjstp",3,"Fall 2020","BUS306",3,"add"
"k3l92xqcm9",3,"Fall 2020","BUS301",3,"add"
"k3l92xqcm9",3,"Fall 2020","BUS311",3,"add"
"k3l92xqcm9",3,"Fall 2020","BUS308",3,"add"
"k3l92xqcm9",3,"Fall 2020","BUS316",3,"add"
"b06sy5zuj3",3,"Fall 2020","BUS301",3,"add"
"b06sy5zuj3",3,"Fall 2020","BUS305",4,"add"
"qcjc3e8px6",3,"Fall 2020","BUS301",3,"add"
"qcjc3e8px6",3,"Fall 2020","BUS329",4,"add"
"qcjc3e8px6",3,"Fall 2020","BUS301",-3,"drop"
"ehsx4fm2vg",3,"Fall 2020","BUS301",3,"add"
"ehsx4fm2vg",3,"Fall 2020","BUS303",3,"add"
"ehsx4fm2vg",3,"Fall 2020","BUS320",3,"add"
"ehsx4fm2vg",3,"Fall 2020","BUS303",-3,"drop"
"5j75s53kxi",3,"Fall 2020","BUS301",3,"add"
"5j75s53kxi",3,"Fall 2020","BUS326",3,"add"
"5j75s53kxi",3,"Fall 2020","BUS317",4,"add"
"5j75s53kxi",3,"Fall 2020","BUS304",3,"add"
"tyr8eyqgy1",3,"Fall 2020","BUS301",4,"add"
"tyr8eyqgy1",3,"Fall 2020","BUS329",3,"add"
"tyr8eyqgy1",3,"Fall 2020","BUS328",3,"add"
"tyr8eyqgy1",3,"Fall 2020","BUS305",3,"add"
"piqtrmda02",3,"Fall 2020","BUS301",4,"add"
"piqtrmda02",3,"Fall 2020","BUS308",3,"add"
"piqtrmda02",3,"Fall 2020","BUS319",4,"add"
"piqtrmda02",3,"Fall 2020","BUS304",3,"add"
"piqtrmda02",3,"Fall 2020","BUS301",-4,"drop"
"piqtrmda02",3,"Fall 2020","BUS308",-3,"drop"
"piqtrmda02",3,"Fall 2020","BUS304",-3,"drop"
"piqtrmda02",3,"Fall 2020","BUS319",-4,"drop"
"b2apbalcdk",3,"Fall 2020","BUS301",3,"add"
"b2apbalcdk",3,"Fall 2020","BUS307",4,"add"
"b2apbalcdk",3,"Fall 2020","BUS322",3,"add"
"b2apbalcdk",3,"Fall 2020","BUS305",3,"add"
"b2apbalcdk",3,"Fall 2020","BUS307",-4,"drop"
"b2apbalcdk",3,"Fall 2020","BUS301",-3,"drop"
"b2apbalcdk",3,"Fall 2020","BUS322",-3,"drop"
"b2apbalcdk",3,"Fall 2020","BUS305",-3,"drop"
"wkkpesbadm",3,"Fall 2020","BUS301",3,"add"
"wkkpesbadm",3,"Fall 2020","BUS310",3,"add"
"wkkpesbadm",3,"Fall 2020","BUS326",3,"add"
"wkkpesbadm",3,"Fall 2020","BUS311",3,"add"
"zacjexrxhs",3,"Fall 2020","BUS301",4,"add"
"zacjexrxhs",3,"Fall 2020","BUS318",4,"add"
"zacjexrxhs",3,"Fall 2020","BUS308",3,"add"
"zacjexrxhs",3,"Fall 2020","BUS330",3,"add"
"zacjexrxhs",3,"Fall 2020","BUS301",-4,"drop"
"9wg05kjz9t",3,"Fall 2020","BUS301",3,"add"
"9wg05kjz9t",3,"Fall 2020","BUS312",3,"add"
"6kzm01zib7",3,"Fall 2020","BUS301",3,"add"
"6kzm01zib7",3,"Fall 2020","BUS327",3,"add"
"6kzm01zib7",3,"Fall 2020","BUS317",3,"add"
"6kzm01zib7",3,"Fall 2020","BUS317",-3,"drop"
"6kzm01zib7",3,"Fall 2020","BUS327",-3,"drop"
"6kzm01zib7",3,"Fall 2020","BUS301",-3,"drop"
"lu0iv0ojnn",3,"Fall 2020","BUS301",3,"add"
"lu0iv0ojnn",3,"Fall 2020","BUS326",3,"add"
"lu0iv0ojnn",3,"Fall 2020","BUS318",3,"add"
"ditgeeqijr",3,"Fall 2020","BUS301",4,"add"
"ditgeeqijr",3,"Fall 2020","BUS312",3,"add"
"wp64s04pcz",3,"Fall 2020","BUS301",3,"add"
"wp64s04pcz",3,"Fall 2020","BUS315",3,"add"
"wp64s04pcz",3,"Fall 2020","BUS311",3,"add"
"wp64s04pcz",3,"Fall 2020","BUS330",3,"add"
"2ceuipo3n2",3,"Fall 2020","BUS301",3,"add"
"2ceuipo3n2",3,"Fall 2020","BUS304",3,"add"
"2ceuipo3n2",3,"Fall 2020","BUS325",3,"add"
"ml1sexf123",3,"Fall 2020","BUS301",3,"add"
"ml1sexf123",3,"Fall 2020","BUS323",3,"add"
"ml1sexf123",3,"Fall 2020","BUS323",-3,"drop"
"yb4d3vus1x",3,"Fall 2020","BUS301",3,"add"
"yb4d3vus1x",3,"Fall 2020","BUS317",3,"add"
"yb4d3vus1x",3,"Fall 2020","BUS305",3,"add"
"yb4d3vus1x",3,"Fall 2020","BUS317",-3,"drop"
"yb4d3vus1x",3,"Fall 2020","BUS305",-3,"drop"
"yb4d3vus1x",3,"Fall 2020","BUS301",-3,"drop"
"e9qdx91ysx",3,"Fall 2020","BUS301",3,"add"
"e9qdx91ysx",3,"Fall 2020","BUS322",4,"add"
"e9qdx91ysx",3,"Fall 2020","BUS329",3,"add"
"vb8cn11wop",3,"Fall 2020","BUS301",3,"add"
"vb8cn11wop",3,"Fall 2020","BUS323",3,"add"
"vb8cn11wop",3,"Fall 2020","BUS323",-3,"drop"
"23jaxbfj2v",3,"Fall 2020","BUS301",3,"add"
"23jaxbfj2v",3,"Fall 2020","BUS329",3,"add"
"23jaxbfj2v",3,"Fall 2020","BUS301",-3,"drop"
"foz1vgue4u",3,"Fall 2020","BUS301",3,"add"
"foz1vgue4u",3,"Fall 2020","BUS317",3,"add"
"a8wimncl40",3,"Fall 2020","BUS301",4,"add"
"a8wimncl40",3,"Fall 2020","BUS320",3,"add"
"fvecnwn5pd",3,"Fall 2020","BUS301",3,"add"
"fvecnwn5pd",3,"Fall 2020","BUS314",4,"add"
"fvecnwn5pd",3,"Fall 2020","BUS312",4,"add"
"k5kod3gb8y",3,"Fall 2020","BUS301",3,"add"
"k5kod3gb8y",3,"Fall 2020","BUS313",3,"add"
"k5kod3gb8y",3,"Fall 2020","BUS318",3,"add"
"k5kod3gb8y",3,"Fall 2020","BUS311",3,"add"
"is7ltx3ny9",3,"Fall 2020","BUS301",3,"add"
"is7ltx3ny9",3,"Fall 2020","BUS304",3,"add"
"is7ltx3ny9",3,"Fall 2020","BUS330",3,"add"
"is7ltx3ny9",3,"Fall 2020","BUS330",-3,"drop"
"yt2u9uz6qy",3,"Fall 2020","BUS301",3,"add"
"yt2u9uz6qy",3,"Fall 2020","BUS312",3,"add"
"yt2u9uz6qy",3,"Fall 2020","BUS324",3,"add"
"yt2u9uz6qy",3,"Fall 2020","BUS307",4,"add"
"9iduyvxjne",3,"Fall 2020","BUS301",3,"add"
"9iduyvxjne",3,"Fall 2020","BUS306",4,"add"
"9iduyvxjne",3,"Fall 2020","BUS306",-4,"drop"
"9iduyvxjne",3,"Fall 2020","BUS301",-3,"drop"
"qej6yl17i0",3,"Fall 2020","BUS301",4,"add"
"qej6yl17i0",3,"Fall 2020","BUS328",4,"add"
"qej6yl17i0",3,"Fall 2020","BUS311",3,"add"
"qej6yl17i0",3,"Fall 2020","BUS311",-3,"drop"
"gdny1qyvnu",3,"Fall 2020","BUS301",3,"add"
"gdny1qyvnu",3,"Fall 2020","BUS322",3,"add"
"gdny1qyvnu",3,"Fall 2020","BUS313",3,"add"
"gdny1qyvnu",3,"Fall 2020","BUS318",3,"add"
"y77eucijw9",3,"Fall 2020","BUS301",3,"add"
"y77eucijw9",3,"Fall 2020","BUS304",3,"add"
"lbe1ksiob2",3,"Fall 2020","BUS301",3,"add"
"lbe1ksiob2",3,"Fall 2020","BUS319",4,"add"
"lbe1ksiob2",3,"Fall 2020","BUS309",3,"add"
"lbe1ksiob2",3,"Fall 2020","BUS319",-4,"drop"
"i7ovnorcht",3,"Fall 2020","BUS301",3,"add"
"i7ovnorcht",3,"Fall 2020","BUS320",3,"add"
"i7ovnorcht",3,"Fall 2020","BUS309",3,"add"
"i7ovnorcht",3,"Fall 2020","BUS302",3,"add"
"2wihkli60f",3,"Fall 2020","BUS301",4,"add"
"2wihkli60f",3,"Fall 2020","BUS315",3,"add"
"kavx97feyi",3,"Fall 2020","BUS301",4,"add"
"kavx97feyi",3,"Fall 2020","BUS317",4,"add"
"kavx97feyi",3,"Fall 2020","BUS320",4,"add"
"8p7r1jriai",3,"Fall 2020","BUS301",3,"add"
"8p7r1jriai",3,"Fall 2020","BUS321",3,"add"
"8p7r1jriai",3,"Fall 2020","BUS321",-3,"drop"
"8p7r1jriai",3,"Fall 2020","BUS301",-3,"drop"
"wdyqrzjiie",3,"Fall 2020","BUS301",3,"add"
"wdyqrzjiie",3,"Fall 2020","BUS302",4,"add"
"o3qdp9kwxl",3,"Fall 2020","BUS301",3,"add"
"o3qdp9kwxl",3,"Fall 2020","BUS321",3,"add"
"hw3ua0ujvb",3,"Fall 2020","BUS301",3,"add"
"hw3ua0ujvb",3,"Fall 2020","BUS323",3,"add"
"hw3ua0ujvb",3,"Fall 2020","BUS308",3,"add"
"hw3ua0ujvb",3,"Fall 2020","BUS302",3,"add"
"4taoz2kxmw",3,"Fall 2020","BUS301",3,"add"
"4taoz2kxmw",3,"Fall 2020","BUS327",3,"add"
"4taoz2kxmw",3,"Fall 2020","BUS301",-3,"drop"
"7jvm7np86s",3,"Fall 2020","BUS301",3,"add"
"7jvm7np86s",3,"Fall 2020","BUS313",3,"add"
"7jvm7np86s",3,"Fall 2020","BUS312",3,"add"
"vnfw09d6rf",3,"Fall 2020","BUS301",3,"add"
"vnfw09d6rf",3,"Fall 2020","BUS328",3,"add"
"vnfw09d6rf",3,"Fall 2020","BUS301",-3,"drop"
"vnfw09d6rf",3,"Fall 2020","BUS328",-3,"drop"
"zi0gpg2df2",3,"Fall 2020","BUS301",3,"add"
"zi0gpg2df2",3,"Fall 2020","BUS320",3,"add"
"zi0gpg2df2",3,"Fall 2020","BUS313",3,"add"
"zi0gpg2df2",3,"Fall 2020","BUS307",3,"add"
"yp7lq8llmk",3,"Fall 2020","BUS301",4,"add"
"yp7lq8llmk",3,"Fall 2020","BUS324",3,"add"
"jtjzzbpw5y",3,"Fall 2020","BUS301",3,"add"
"jtjzzbpw5y",3,"Fall 2020","BUS329",3,"add"
"1il3v65vjk",3,"Fall 2020","BUS301",3,"add"
"1il3v65vjk",3,"Fall 2020","BUS303",3,"add"
"3oiclj6n8r",3,"Fall 2020","BUS301",3,"add"
"3oiclj6n8r",3,"Fall 2020","BUS323",4,"add"
"3oiclj6n8r",3,"Fall 2020","BUS301",-3,"drop"
"3oiclj6n8r",3,"Fall 2020","BUS323",-4,"drop"
"e79h1ltme3",3,"Fall 2020","BUS301",3,"add"
"e79h1ltme3",3,"Fall 2020","BUS318",3,"add"
"e79h1ltme3",3,"Fall 2020","BUS329",3,"add"
"e79h1ltme3",3,"Fall 2020","BUS301",-3,"drop"
"26o5y40mry",3,"Fall 2020","BUS301",3,"add"
"26o5y40mry",3,"Fall 2020","BUS305",3,"add"
"9x9trex0um",3,"Fall 2020","BUS301",4,"add"
"9x9trex0um",3,"Fall 2020","BUS315",4,"add"
"9x9trex0um",3,"Fall 2020","BUS321",3,"add"
"9x9trex0um",3,"Fall 2020","BUS321",-3,"drop"
"vj5da645eh",3,"Fall 2020","BUS301",3,"add"
"vj5da645eh",3,"Fall 2020","BUS326",4,"add"
"vj5da645eh",3,"Fall 2020","BUS319",4,"add"
"vj5da645eh",3,"Fall 2020","BUS302",3,"add"
"fy1rxqs7vc",3,"Fall 2020","BUS301",4,"add"
"fy1rxqs7vc",3,"Fall 2020","BUS318",3,"add"
"fy1rxqs7vc",3,"Fall 2020","BUS317",3,"add"
"fy1rxqs7vc",3,"Fall 2020","BUS320",3,"add"
"fy1rxqs7vc",3,"Fall 2020","BUS317",-3,"drop"
"epbshx1hbu",3,"Fall 2020","BUS301",4,"add"
"epbshx1hbu",3,"Fall 2020","BUS323",3,"add"
"epbshx1hbu",3,"Fall 2020","BUS315",3,"add"
"epbshx1hbu",3,"Fall 2020","BUS314",3,"add"
"6z4uzqqw0c",3,"Fall 2020","BUS301",4,"add"
"6z4uzqqw0c",3,"Fall 2020","BUS326",3,"add"
"6z4uzqqw0c",3,"Fall 2020","BUS322",3,"add"
"6z4uzqqw0c",3,"Fall 2020","BUS313",3,"add"
"pecx39xzze",3,"Fall 2020","BUS301",3,"add"
"pecx39xzze",3,"Fall 2020","BUS317",3,"add"
"pecx39xzze",3,"Fall 2020","BUS323",3,"add"
"pecx39xzze",3,"Fall 2020","BUS317",-3,"drop"
"m76s7sqkn9",3,"Fall 2020","BUS301",3,"add"
"m76s7sqkn9",3,"Fall 2020","BUS312",3,"add"
"m76s7sqkn9",3,"Fall 2020","BUS310",3,"add"
"g6fpq4jfgx",3,"Fall 2020","BUS301",3,"add"
"g6fpq4jfgx",3,"Fall 2020","BUS323",3,"add"
"4oxqgv9yui",3,"Fall 2020","BUS301",3,"add"
"4oxqgv9yui",3,"Fall 2020","BUS317",3,"add"
"4oxqgv9yui",3,"Fall 2020","BUS330",3,"add"
"4oxqgv9yui",3,"Fall 2020","BUS330",-3,"drop"
"nppj7lnex9",3,"Fall 2020","BUS301",3,"add"
"nppj7lnex9",3,"Fall 2020","BUS330",3,"add"
"nppj7lnex9",3,"Fall 2020","BUS306",3,"add"
"3i6wzzlugb",3,"Fall 2020","BUS301",3,"add"
"3i6wzzlugb",3,"Fall 2020","BUS313",4,"add"
"3i6wzzlugb",3,"Fall 2020","BUS327",4,"add"
"3i6wzzlugb",3,"Fall 2020","BUS324",3,"add"
"14r98fc2dh",3,"Fall 2020","BUS301",3,"add"
"14r98fc2dh",3,"Fall 2020","BUS304",3,"add"
"14r98fc2dh",3,"Fall 2020","BUS320",3,"add"
"14r98fc2dh",3,"Fall 2020","BUS304",-3,"drop"
"lwgsp2ewc0",3,"Fall 2020","BUS301",4,"add"
"lwgsp2ewc0",3,"Fall 2020","BUS302",3,"add"
"lwgsp2ewc0",3,"Fall 2020","BUS307",3,"add"
"lwgsp2ewc0",3,"Fall 2020","BUS320",3,"add"
"wgarhxtmdz",3,"Fall 2020","BUS301",3,"add"
"wgarhxtmdz",3,"Fall 2020","BUS321",3,"add"
"fq1n8tmd3b",3,"Fall 2020","BUS301",4,"add"
"fq1n8tmd3b",3,"Fall 2020","BUS312",3,"add"
"fq1n8tmd3b",3,"Fall 2020","BUS301",-4,"drop"
"fq1n8tmd3b",3,"Fall 2020","BUS312",-3,"drop"
"6mopb8h0ou",3,"Fall 2020","BUS301",3,"add"
"6mopb8h0ou",3,"Fall 2020","BUS327",3,"add"
"18qeq31x2o",3,"Fall 2020","BUS301",3,"add"
"18qeq31x2o",3,"Fall 2020","BUS329",3,"add"
"18qeq31x2o",3,"Fall 2020","BUS325",3,"add"
"9n6aj873lc",3,"Fall 2020","BUS301",4,"add"
"9n6aj873lc",3,"Fall 2020","BUS327",3,"add"
"9n6aj873lc",3,"Fall 2020","BUS308",4,"add"
"9n6aj873lc",3,"Fall 2020","BUS301",-4,"drop"
"9n6aj873lc",3,"Fall 2020","BUS308",-4,"drop"
"9n6aj873lc",3,"Fall 2020","BUS327",-3,"drop"
"ew269ufa34",3,"Fall 2020","BUS301",3,"add"
"ew269ufa34",3,"Fall 2020","BUS304",3,"add"
"ew269ufa34",3,"Fall 2020","BUS305",3,"add"
"vncaehn5zx",3,"Fall 2020","BUS301",3,"add"
"vncaehn5zx",3,"Fall 2020","BUS314",4,"add"
"vncaehn5zx",3,"Fall 2020","BUS330",3,"add"
"vncaehn5zx",3,"Fall 2020","BUS320",3,"add"
"vncaehn5zx",3,"Fall 2020","BUS314",-4,"drop"
"u9197lzdtc",3,"Fall 2020","BUS301",3,"add"
"u9197lzdtc",3,"Fall 2020","BUS305",3,"add"
"u9197lzdtc",3,"Fall 2020","BUS311",3,"add"
"u9197lzdtc",3,"Fall 2020","BUS317",3,"add"
"u9197lzdtc",3,"Fall 2020","BUS305",-3,"drop"
"0r5zuuj8ob",3,"Fall 2020","BUS301",3,"add"
"0r5zuuj8ob",3,"Fall 2020","BUS315",4,"add"
"0r5zuuj8ob",3,"Fall 2020","BUS323",4,"add"
"l04i59c5wf",3,"Fall 2020","BUS301",4,"add"
"l04i59c5wf",3,"Fall 2020","BUS330",3,"add"
"l04i59c5wf",3,"Fall 2020","BUS321",4,"add"
"0qyqdhtxoy",3,"Fall 2020","BUS301",3,"add"
"0qyqdhtxoy",3,"Fall 2020","BUS304",3,"add"
"evgqqp6y6k",3,"Fall 2020","BUS301",3,"add"
"evgqqp6y6k",3,"Fall 2020","BUS312",3,"add"
"evgqqp6y6k",3,"Fall 2020","BUS312",-3,"drop"
"8hjaxwbhsb",3,"Fall 2020","BUS301",3,"add"
"8hjaxwbhsb",3,"Fall 2020","BUS305",3,"add"
"8hjaxwbhsb",3,"Fall 2020","BUS305",-3,"drop"
"8hjaxwbhsb",3,"Fall 2020","BUS301",-3,"drop"
"ftbdglzj63",3,"Fall 2020","BUS301",3,"add"
"ftbdglzj63",3,"Fall 2020","BUS303",4,"add"
"ftbdglzj63",3,"Fall 2020","BUS303",-4,"drop"
"q3vplgny1o",3,"Fall 2020","BUS301",3,"add"
"q3vplgny1o",3,"Fall 2020","BUS309",3,"add"
"q3vplgny1o",3,"Fall 2020","BUS321",4,"add"
"q3vplgny1o",3,"Fall 2020","BUS305",4,"add"
"q3vplgny1o",3,"Fall 2020","BUS301",-3,"drop"
"tpknat2g36",3,"Fall 2020","BUS301",4,"add"
"tpknat2g36",3,"Fall 2020","BUS316",3,"add"
"tpknat2g36",3,"Fall 2020","BUS326",3,"add"
"01f6d3gbzx",3,"Fall 2020","BUS301",3,"add"
"01f6d3gbzx",3,"Fall 2020","BUS309",3,"add"
"01f6d3gbzx",3,"Fall 2020","BUS325",3,"add"
"01f6d3gbzx",3,"Fall 2020","BUS322",3,"add"
"05wk94528o",3,"Fall 2020","BUS301",3,"add"
"05wk94528o",3,"Fall 2020","BUS320",4,"add"
"05wk94528o",3,"Fall 2020","BUS309",3,"add"
"05wk94528o",3,"Fall 2020","BUS315",3,"add"
"xt2hykur15",3,"Fall 2020","BUS301",3,"add"
"xt2hykur15",3,"Fall 2020","BUS320",3,"add"
"1qbkljpfx3",3,"Fall 2020","BUS301",4,"add"
"1qbkljpfx3",3,"Fall 2020","BUS330",4,"add"
"1qbkljpfx3",3,"Fall 2020","BUS301",-4,"drop"
"g88rhtzvdc",3,"Fall 2020","BUS301",3,"add"
"g88rhtzvdc",3,"Fall 2020","BUS324",3,"add"
"ouwmvzr1xi",3,"Fall 2020","BUS301",3,"add"
"ouwmvzr1xi",3,"Fall 2020","BUS305",3,"add"
"ouwmvzr1xi",3,"Fall 2020","BUS301",-3,"drop"
"ivxj7zr3mc",3,"Fall 2020","BUS301",3,"add"
"ivxj7zr3mc",3,"Fall 2020","BUS308",3,"add"
"ivxj7zr3mc",3,"Fall 2020","BUS322",3,"add"
"ivxj7zr3mc",3,"Fall 2020","BUS303",3,"add"
"ivxj7zr3mc",3,"Fall 2020","BUS303",-3,"drop"
"zm7s9sq3va",3,"Fall 2020","BUS301",3,"add"
"zm7s9sq3va",3,"Fall 2020","BUS311",4,"add"
"zm7s9sq3va",3,"Fall 2020","BUS305",3,"add"
"zm7s9sq3va",3,"Fall 2020","BUS319",3,"add"
"zm7s9sq3va",3,"Fall 2020","BUS311",-4,"drop"
"zm7s9sq3va",3,"Fall 2020","BUS301",-3,"drop"
"zm7s9sq3va",3,"Fall 2020","BUS319",-3,"drop"
"zm7s9sq3va",3,"Fall 2020","BUS305",-3,"drop"
"ka3es5csbo",3,"Fall 2020","BUS301",3,"add"
